quarter,ticker,firm,CIK,sector,industry,GenAI_Exposure,GenAI_Risk,GenAI_Adoption,GenAI_Opportunity
2015Q2,AON,Aon,315293,Financials,Insurance Brokers,0.0,0.0,0.0,0.0
2015Q3,AON,Aon,315293,Financials,Insurance Brokers,3.616636528028933,0.0,0.34662045060658575,3.119584055459272
2015Q4,AON,Aon,315293,Financials,Insurance Brokers,0.7552870090634443,0.0,0.0,0.7552870090634441
2016Q1,AON,Aon,315293,Financials,Insurance Brokers,0.0,0.0,0.0,0.0
2016Q2,AON,Aon,315293,Financials,Insurance Brokers,1.2638230647709319,0.0,0.631911532385466,0.631911532385466
2016Q3,AON,Aon,315293,Financials,Insurance Brokers,0.9732360097323601,0.0,0.0,0.9732360097323601
2016Q4,AON,Aon,315293,Financials,Insurance Brokers,1.6701461377870561,0.0,0.0,1.6701461377870561
2017Q1,AON,Aon,315293,Financials,Insurance Brokers,1.6363636363636365,0.3552397868561279,0.3552397868561279,0.7104795737122558
2017Q2,AON,Aon,315293,Financials,Insurance Brokers,2.3172905525846703,0.35650623885918004,0.0,1.9607843137254901
2017Q3,AON,Aon,315293,Financials,Insurance Brokers,2.162162162162162,0.0,0.0,2.1621621621621623
2017Q4,AON,Aon,315293,Financials,Insurance Brokers,0.8219178082191781,0.547945205479452,0.0,0.273972602739726
2018Q1,AON,Aon,315293,Financials,Insurance Brokers,2.843601895734597,0.0,0.6507592190889371,1.3015184381778742
2018Q2,AON,Aon,315293,Financials,Insurance Brokers,0.0,0.0,0.0,0.0
2018Q3,AON,Aon,315293,Financials,Insurance Brokers,2.4229074889867848,1.3215859030837005,0.0,1.1013215859030838
2018Q4,AON,Aon,315293,Financials,Insurance Brokers,2.4866785079928952,0.0,0.0,2.4866785079928952
2019Q1,AON,Aon,315293,Financials,Insurance Brokers,0.43227665706051877,0.0,0.43227665706051877,0.0
2019Q2,AON,Aon,315293,Financials,Insurance Brokers,4.81651376146789,0.0,4.81651376146789,0.0
2019Q3,AON,Aon,315293,Financials,Insurance Brokers,0.0,0.0,0.0,0.0
2019Q4,AON,Aon,315293,Financials,Insurance Brokers,2.0080321285140563,0.0,1.6064257028112447,0.4016064257028112
2020Q1,AON,Aon,315293,Financials,Insurance Brokers,2.214022140221402,0.0,2.214022140221402,0.0
2020Q2,AON,Aon,315293,Financials,Insurance Brokers,0.8108108108108109,0.0,0.0,0.8108108108108109
2020Q3,AON,Aon,315293,Financials,Insurance Brokers,0.8928571428571428,0.0,0.8928571428571428,0.0
2020Q4,AON,Aon,315293,Financials,Insurance Brokers,0.6779661016949151,0.0,0.6779661016949152,0.0
2021Q1,AON,Aon,315293,Financials,Insurance Brokers,1.2755102040816324,0.0,0.0,1.2755102040816326
2021Q2,AON,Aon,315293,Financials,Insurance Brokers,0.8595988538681949,0.0,0.8595988538681949,0.0
2021Q3,AON,Aon,315293,Financials,Insurance Brokers,2.0408163265306123,0.0,0.4807692307692308,1.4423076923076923
2021Q4,AON,Aon,315293,Financials,Insurance Brokers,2.512562814070352,0.0,0.7537688442211055,1.7587939698492463
2022Q1,AON,Aon,315293,Financials,Insurance Brokers,3.303303303303304,0.0,1.2012012012012012,2.1021021021021022
2022Q2,AON,Aon,315293,Financials,Insurance Brokers,1.7985611510791366,0.0,0.0,1.7985611510791366
2022Q3,AON,Aon,315293,Financials,Insurance Brokers,0.0,0.0,0.0,0.0
2022Q4,AON,Aon,315293,Financials,Insurance Brokers,0.7500000000000001,0.0,0.75,0.0
2023Q1,AON,Aon,315293,Financials,Insurance Brokers,1.7964071856287425,0.0,1.5968063872255487,0.19960079840319359
2023Q2,AON,Aon,315293,Financials,Insurance Brokers,0.631578947368421,0.0,0.42105263157894735,0.21052631578947367
2023Q3,AON,Aon,315293,Financials,Insurance Brokers,4.04040404040404,0.40404040404040403,0.20202020202020202,3.4343434343434343
2023Q4,AON,Aon,315293,Financials,Insurance Brokers,1.839080459770115,0.0,0.6896551724137931,1.1494252873563218
2024Q1,AON,Aon,315293,Financials,Insurance Brokers,1.768172888015717,0.0,1.768172888015717,0.0
2024Q2,AON,Aon,315293,Financials,Insurance Brokers,0.8333333333333334,0.0,0.0,0.8333333333333334
2024Q3,AON,Aon,315293,Financials,Insurance Brokers,1.5625,0.0,0.5208333333333333,1.0416666666666665
2024Q4,AON,Aon,315293,Financials,Insurance Brokers,2.0952380952380953,0.0,0.5714285714285714,1.5238095238095237
2025Q1,AON,Aon,315293,Financials,Insurance Brokers,0.5725190839694656,0.0,0.5725190839694656,0.0
2014Q2,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2014Q3,AOS,A. O. Smith,91142,Industrials,Building Products,0.9389671361502347,0.0,0.9389671361502347,0.0
2014Q4,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2015Q1,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2015Q2,AOS,A. O. Smith,91142,Industrials,Building Products,1.0582010582010581,0.0,0.0,0.2398081534772182
2015Q3,AOS,A. O. Smith,91142,Industrials,Building Products,2.010968921389397,0.35714285714285715,0.0,1.4285714285714286
2015Q4,AOS,A. O. Smith,91142,Industrials,Building Products,1.279317697228145,0.0,1.279317697228145,0.0
2016Q1,AOS,A. O. Smith,91142,Industrials,Building Products,0.628930817610063,0.0,0.628930817610063,0.0
2016Q2,AOS,A. O. Smith,91142,Industrials,Building Products,1.1363636363636365,0.0,1.1363636363636365,0.0
2016Q3,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2016Q4,AOS,A. O. Smith,91142,Industrials,Building Products,0.6956521739130435,0.0,0.6956521739130435,0.0
2017Q1,AOS,A. O. Smith,91142,Industrials,Building Products,2.1875,0.3003003003003003,0.0,1.5015015015015014
2017Q2,AOS,A. O. Smith,91142,Industrials,Building Products,1.680672268907563,0.0,1.680672268907563,0.0
2017Q3,AOS,A. O. Smith,91142,Industrials,Building Products,0.39920159680638717,0.0,0.39920159680638717,0.0
2017Q4,AOS,A. O. Smith,91142,Industrials,Building Products,0.2840909090909091,0.0,0.0,0.2840909090909091
2018Q1,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2018Q2,AOS,A. O. Smith,91142,Industrials,Building Products,0.7448789571694598,0.0,0.7393715341959335,0.0
2018Q3,AOS,A. O. Smith,91142,Industrials,Building Products,2.263648468708389,0.24906600249066002,0.37359900373599003,0.9962640099626401
2018Q4,AOS,A. O. Smith,91142,Industrials,Building Products,0.9345794392523363,0.0,0.0,0.4405286343612335
2019Q1,AOS,A. O. Smith,91142,Industrials,Building Products,0.9070294784580499,0.0,0.0,0.9070294784580499
2019Q2,AOS,A. O. Smith,91142,Industrials,Building Products,0.4484304932735426,0.0,0.4484304932735426,0.0
2019Q3,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2019Q4,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2020Q1,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2020Q2,AOS,A. O. Smith,91142,Industrials,Building Products,0.0,0.0,0.0,0.0
2020Q3,AOS,A. O. Smith,91142,Industrials,Building Products,0.9541984732824428,0.0,0.0,0.9541984732824428
2020Q4,AOS,A. O. Smith,91142,Industrials,Building Products,2.016129032258065,0.0,1.8145161290322582,0.20161290322580644
2021Q1,AOS,A. O. Smith,91142,Industrials,Building Products,0.21645021645021645,0.0,0.0,0.21645021645021645
2021Q2,AOS,A. O. Smith,91142,Industrials,Building Products,2.4336283185840712,1.4644351464435146,0.41841004184100417,0.0
2021Q3,AOS,A. O. Smith,91142,Industrials,Building Products,0.9478672985781991,0.0,0.0,0.0
2021Q4,AOS,A. O. Smith,91142,Industrials,Building Products,0.8988764044943821,0.0,0.0,0.0
2022Q1,AOS,A. O. Smith,91142,Industrials,Building Products,1.4234875444839856,0.0,0.0,0.6514657980456027
2022Q2,AOS,A. O. Smith,91142,Industrials,Building Products,1.3123359580052496,0.0,1.3123359580052494,0.0
2022Q3,AOS,A. O. Smith,91142,Industrials,Building Products,0.8733624454148471,0.0,0.0,0.0
2022Q4,AOS,A. O. Smith,91142,Industrials,Building Products,0.87527352297593,0.0,0.0,0.81799591002045
2023Q1,AOS,A. O. Smith,91142,Industrials,Building Products,1.8957345971563981,0.0,0.9478672985781991,0.9478672985781991
2023Q2,AOS,A. O. Smith,91142,Industrials,Building Products,1.7766497461928932,0.0,0.5025125628140703,1.256281407035176
2023Q3,AOS,A. O. Smith,91142,Industrials,Building Products,1.0638297872340425,0.0,1.0638297872340425,0.0
2023Q4,AOS,A. O. Smith,91142,Industrials,Building Products,1.6666666666666667,0.0,1.6666666666666667,0.0
2024Q1,AOS,A. O. Smith,91142,Industrials,Building Products,1.4563106796116505,0.0,0.0,1.4563106796116505
2024Q2,AOS,A. O. Smith,91142,Industrials,Building Products,2.870813397129186,0.0,2.314814814814815,0.4629629629629629
2024Q3,AOS,A. O. Smith,91142,Industrials,Building Products,4.651162790697675,0.0,1.627906976744186,3.0232558139534884
2024Q4,AOS,A. O. Smith,91142,Industrials,Building Products,2.5440313111545985,0.0,0.0,2.5440313111545985
2025Q1,AOS,A. O. Smith,91142,Industrials,Building Products,1.624548736462094,0.8960573476702508,0.0,0.7168458781362007
2014Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.932367149758454,0.4830917874396135,0.0,1.4492753623188406
2014Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.4893617021276595,0.0,0.6382978723404255,0.851063829787234
2014Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.6097560975609756,0.0,0.6060606060606061,0.0
2015Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.484230055658627,0.0,0.0,0.49668874172185434
2015Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2015Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.5925925925925924,0.5925925925925926,0.0,0.0
2015Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2016Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2016Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.5180265654648954,0.9487666034155597,0.0,0.5692599620493358
2016Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2016Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.4123711340206186,0.4123711340206186,0.0,0.0
2017Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2017Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,3.056027164685908,0.0,0.5093378607809848,2.5466893039049237
2017Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.5,0.8333333333333334,0.6666666666666667,0.0
2017Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.8333333333333334,0.0,0.8333333333333334,0.0
2018Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.7947019867549668,0.0,0.0,0.7947019867549668
2018Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,2.208201892744479,0.7886435331230284,0.0,1.4195583596214512
2018Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,2.0446096654275094,0.929368029739777,0.7434944237918215,0.37174721189591076
2018Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.9572953736654803,0.0,0.0,1.3311148086522462
2019Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2019Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.4032258064516129,0.0,0.4032258064516129,0.0
2019Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2019Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2020Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.9174311926605505,0.0,0.9174311926605505,0.0
2020Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.0040160642570282,0.0,0.0,1.0040160642570282
2020Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.3157894736842106,0.18796992481203006,0.0,1.1278195488721803
2020Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0
2021Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.6771488469601679,0.0,0.0,1.6771488469601679
2021Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,2.394106813996317,0.0,0.4934210526315789,0.8223684210526315
2021Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.516795865633075,0.0,0.0,0.516795865633075
2021Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,2.156862745098039,0.0,1.7647058823529411,0.39215686274509803
2022Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.9607843137254901,0.8912655971479502,0.0,1.06951871657754
2022Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.9940357852882704,0.5964214711729622,0.0,0.3976143141153081
2022Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.7009345794392523,0.0,0.0,0.7009345794392523
2022Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.3054830287206265,0.0,0.0,0.0
2023Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,2.4390243902439024,0.0,0.0,2.4390243902439024
2023Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.6451612903225806,0.43010752688172044,0.21505376344086022,0.0
2023Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.7777777777777777,1.1013215859030838,0.4405286343612335,0.22026431718061676
2023Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.488095238095238,0.5952380952380952,0.8928571428571428,0.0
2024Q1,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,4.545454545454545,0.0,0.6507592190889371,2.1691973969631237
2024Q2,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.7948717948717952,0.7692307692307693,0.0,1.0256410256410255
2024Q3,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,0.42194092827004215,0.0,0.0,0.42194092827004215
2024Q4,APA,APA Corporation,1841666,Energy,Oil & Gas Exploration & Production,1.6728624535315983,0.5576208178438662,0.37174721189591076,0.7434944237918215
2014Q1,APD,Air Products,2969,Materials,Industrial Gases,0.18214936247723135,0.0,0.0,0.0
2014Q2,APD,Air Products,2969,Materials,Industrial Gases,0.0,0.0,0.0,0.0
2014Q3,APD,Air Products,2969,Materials,Industrial Gases,0.0,0.0,0.0,0.0
2014Q4,APD,Air Products,2969,Materials,Industrial Gases,0.718132854578097,0.0,0.3590664272890485,0.3590664272890485
2015Q1,APD,Air Products,2969,Materials,Industrial Gases,0.7434944237918214,0.0,0.0,0.7434944237918215
2015Q2,APD,Air Products,2969,Materials,Industrial Gases,1.627906976744186,0.0,0.23255813953488372,1.3953488372093024
2015Q3,APD,Air Products,2969,Materials,Industrial Gases,0.7800312012480499,0.7800312012480499,0.0,0.0
2015Q4,APD,Air Products,2969,Materials,Industrial Gases,1.6313213703099512,0.6379585326953748,0.0,0.9569377990430622
2016Q1,APD,Air Products,2969,Materials,Industrial Gases,0.3795066413662239,0.0,0.0,0.36968576709796674
2016Q2,APD,Air Products,2969,Materials,Industrial Gases,0.8103727714748784,0.0,0.0,0.8038585209003215
2016Q3,APD,Air Products,2969,Materials,Industrial Gases,0.4694835680751174,0.0,0.0,0.45454545454545453
2016Q4,APD,Air Products,2969,Materials,Industrial Gases,0.0,0.0,0.0,0.0
2017Q1,APD,Air Products,2969,Materials,Industrial Gases,0.21097046413502107,0.0,0.0,0.21097046413502107
2017Q2,APD,Air Products,2969,Materials,Industrial Gases,0.8665511265164645,0.8665511265164645,0.0,0.0
2017Q3,APD,Air Products,2969,Materials,Industrial Gases,0.6589785831960462,0.0,0.0,0.6589785831960462
2017Q4,APD,Air Products,2969,Materials,Industrial Gases,1.97869101978691,0.45662100456621,0.76103500761035,0.76103500761035
2018Q1,APD,Air Products,2969,Materials,Industrial Gases,0.0,0.0,0.0,0.0
2018Q2,APD,Air Products,2969,Materials,Industrial Gases,0.16181229773462785,0.0,0.0,0.16181229773462785
2018Q3,APD,Air Products,2969,Materials,Industrial Gases,1.1146496815286624,0.47770700636942676,0.0,0.6369426751592357
2018Q4,APD,Air Products,2969,Materials,Industrial Gases,0.2954209748892171,0.0,0.0,0.0
2019Q1,APD,Air Products,2969,Materials,Industrial Gases,2.006172839506173,0.7716049382716049,1.2345679012345678,0.0
2019Q2,APD,Air Products,2969,Materials,Industrial Gases,0.21321961620469082,0.0,0.0,0.21321961620469082
2019Q3,APD,Air Products,2969,Materials,Industrial Gases,1.3192612137203166,0.0,0.79155672823219,0.5277044854881267
2019Q4,APD,Air Products,2969,Materials,Industrial Gases,1.9396551724137931,0.0,0.5671077504725899,0.1890359168241966
2020Q1,APD,Air Products,2969,Materials,Industrial Gases,0.0,0.0,0.0,0.0
2020Q2,APD,Air Products,2969,Materials,Industrial Gases,1.2797074954296161,0.0,0.3412969283276451,0.3412969283276451
2020Q3,APD,Air Products,2969,Materials,Industrial Gases,0.9188361408882083,0.45941807044410415,0.0,0.45941807044410415
2020Q4,APD,Air Products,2969,Materials,Industrial Gases,1.3215859030837005,0.881057268722467,0.0,0.4405286343612335
2021Q1,APD,Air Products,2969,Materials,Industrial Gases,1.7582417582417582,0.0,0.43956043956043955,1.3186813186813187
2021Q2,APD,Air Products,2969,Materials,Industrial Gases,1.7429193899782134,0.0,0.38167938931297707,0.19083969465648853
2021Q3,APD,Air Products,2969,Materials,Industrial Gases,0.3472222222222222,0.0,0.3472222222222222,0.0
2021Q4,APD,Air Products,2969,Materials,Industrial Gases,1.9130434782608698,1.0434782608695654,0.5217391304347827,0.34782608695652173
2022Q1,APD,Air Products,2969,Materials,Industrial Gases,1.5673981191222572,0.42674253200568996,0.0,0.2844950213371266
2022Q2,APD,Air Products,2969,Materials,Industrial Gases,0.35778175313059035,0.1773049645390071,0.1773049645390071,0.0
2022Q3,APD,Air Products,2969,Materials,Industrial Gases,1.4989293361884366,0.0,0.0,0.5780346820809248
2022Q4,APD,Air Products,2969,Materials,Industrial Gases,2.471169686985173,0.30349013657056145,0.6069802731411229,0.7587253414264037
2023Q1,APD,Air Products,2969,Materials,Industrial Gases,1.8957345971563981,0.7898894154818324,0.315955766192733,0.7898894154818324
2023Q2,APD,Air Products,2969,Materials,Industrial Gases,1.9736842105263157,0.0,0.3838771593090211,0.3838771593090211
2023Q3,APD,Air Products,2969,Materials,Industrial Gases,5.283018867924528,0.667779632721202,1.1686143572621035,2.003338898163606
2023Q4,APD,Air Products,2969,Materials,Industrial Gases,2.119460500963391,0.0,1.7341040462427744,0.3853564547206166
2024Q1,APD,Air Products,2969,Materials,Industrial Gases,2.0220588235294117,0.0,1.151315789473684,0.0
2024Q2,APD,Air Products,2969,Materials,Industrial Gases,0.7662835249042145,0.0,0.0,0.7662835249042145
2024Q3,APD,Air Products,2969,Materials,Industrial Gases,0.0,0.0,0.0,0.0
2024Q4,APD,Air Products,2969,Materials,Industrial Gases,0.7861635220125784,0.0,0.7861635220125787,0.0
2014Q2,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2014Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.5893909626719057,0.0,0.0,0.5893909626719057
2014Q4,APH,Amphenol,820313,Information Technology,Electronic Components,0.9950248756218907,0.0,0.0,0.9950248756218906
2015Q1,APH,Amphenol,820313,Information Technology,Electronic Components,1.3409961685823755,0.0,0.7662835249042145,0.5747126436781609
2015Q2,APH,Amphenol,820313,Information Technology,Electronic Components,0.6896551724137931,0.0,0.0,0.6896551724137931
2015Q3,APH,Amphenol,820313,Information Technology,Electronic Components,1.0676156583629894,0.0,1.0676156583629894,0.0
2015Q4,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2016Q1,APH,Amphenol,820313,Information Technology,Electronic Components,1.1029411764705883,0.0,0.0,1.079136690647482
2016Q2,APH,Amphenol,820313,Information Technology,Electronic Components,0.5565862708719851,0.0,0.0,0.0
2016Q3,APH,Amphenol,820313,Information Technology,Electronic Components,1.669449081803005,0.0,0.0,1.615508885298869
2016Q4,APH,Amphenol,820313,Information Technology,Electronic Components,0.19960079840319359,0.0,0.0,0.19960079840319359
2017Q1,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2017Q2,APH,Amphenol,820313,Information Technology,Electronic Components,1.284796573875803,0.0,1.284796573875803,0.0
2017Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2017Q4,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2018Q1,APH,Amphenol,820313,Information Technology,Electronic Components,0.3590664272890484,0.0,0.3590664272890485,0.0
2018Q2,APH,Amphenol,820313,Information Technology,Electronic Components,2.350813743218806,0.0,0.0,2.2687609075043627
2018Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2018Q4,APH,Amphenol,820313,Information Technology,Electronic Components,0.7352941176470588,0.0,0.0,0.6944444444444444
2019Q1,APH,Amphenol,820313,Information Technology,Electronic Components,0.3164556962025316,0.0,0.0,0.0
2019Q2,APH,Amphenol,820313,Information Technology,Electronic Components,1.3043478260869565,0.6521739130434783,0.0,0.6521739130434783
2019Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2019Q4,APH,Amphenol,820313,Information Technology,Electronic Components,0.6211180124223602,0.2985074626865672,0.0,0.0
2020Q1,APH,Amphenol,820313,Information Technology,Electronic Components,0.3091190108191654,0.0,0.0,0.0
2020Q2,APH,Amphenol,820313,Information Technology,Electronic Components,0.8183306055646482,0.0,0.47095761381475665,0.0
2020Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2020Q4,APH,Amphenol,820313,Information Technology,Electronic Components,0.3868471953578337,0.0,0.3868471953578337,0.0
2021Q1,APH,Amphenol,820313,Information Technology,Electronic Components,0.40404040404040403,0.0,0.0,0.0
2021Q2,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2021Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.8565310492505354,0.0,0.0,0.8565310492505354
2021Q4,APH,Amphenol,820313,Information Technology,Electronic Components,1.279317697228145,0.0,0.5905511811023622,0.0
2022Q1,APH,Amphenol,820313,Information Technology,Electronic Components,0.38022813688212925,0.0,0.38022813688212925,0.0
2022Q2,APH,Amphenol,820313,Information Technology,Electronic Components,0.7211538461538463,0.0,0.2403846153846154,0.4807692307692308
2022Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2022Q4,APH,Amphenol,820313,Information Technology,Electronic Components,1.7482517482517483,0.0,0.0,1.7482517482517483
2023Q1,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2023Q2,APH,Amphenol,820313,Information Technology,Electronic Components,0.5154639175257731,0.0,0.5050505050505051,0.0
2023Q3,APH,Amphenol,820313,Information Technology,Electronic Components,0.0,0.0,0.0,0.0
2023Q4,APH,Amphenol,820313,Information Technology,Electronic Components,1.3157894736842104,0.0,0.0,1.3157894736842104
2024Q1,APH,Amphenol,820313,Information Technology,Electronic Components,2.268041237113402,0.0,1.0309278350515463,1.2371134020618557
2024Q2,APH,Amphenol,820313,Information Technology,Electronic Components,2.5862068965517233,0.0,0.646551724137931,1.9396551724137931
2024Q3,APH,Amphenol,820313,Information Technology,Electronic Components,2.840909090909091,0.0,0.7575757575757576,2.083333333333333
2024Q4,APH,Amphenol,820313,Information Technology,Electronic Components,1.1655011655011653,0.0,0.6593406593406593,0.0
2025Q1,APH,Amphenol,820313,Information Technology,Electronic Components,3.5398230088495577,0.8368200836820083,0.8368200836820083,1.2552301255230125
2017Q2,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.4454342984409799,0.0,0.0,0.4454342984409799
2017Q3,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.9727626459143969,0.0,0.0,0.9398496240601504
2017Q4,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,4.385964912280701,1.3100436681222707,0.0,3.056768558951965
2018Q1,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.9784735812133072,0.0,0.19569471624266144,0.7827788649706457
2018Q2,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,2.5793650793650795,0.3968253968253968,2.1825396825396823,0.0
2018Q3,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,3.6259541984732824,0.0,1.3358778625954197,2.2900763358778624
2018Q4,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,1.4925373134328357,0.0,0.0,0.49916805324459235
2019Q1,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.4098360655737705,0.0,0.4098360655737705,0.0
2019Q2,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.9784735812133072,0.9784735812133072,0.0,0.0
2019Q3,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,4.008438818565401,0.0,0.8,2.6
2019Q4,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,1.2962962962962963,0.3703703703703704,0.0,0.9259259259259258
2020Q1,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,1.6597510373443984,0.0,0.0,1.6597510373443984
2020Q2,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,1.0351966873706004,0.0,1.0351966873706004,0.0
2020Q3,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.7782101167315176,0.0,0.38910505836575876,0.38910505836575876
2020Q4,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,2.1645021645021645,0.0,2.1645021645021645,0.0
2021Q1,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,3.902439024390244,0.0,2.4390243902439024,1.4634146341463417
2021Q2,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,1.4051522248243562,0.0,1.1709601873536302,0.234192037470726
2021Q3,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.0,0.0,0.0,0.0
2021Q4,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,2.083333333333333,0.9259259259259258,1.1574074074074074,0.0
2022Q1,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.17825311942959002,0.0,0.0,0.17825311942959002
2022Q2,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.0,0.0,0.0,0.0
2022Q3,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,1.3100436681222707,0.0,0.0,1.3100436681222707
2022Q4,APTV,Aptiv,1521332,Consumer Discretionary,Automotive Parts & Equipment,0.6651884700665188,0.0,0.0,0.6651884700665188
